DATE,TIME,PICK UP ADDRESS
07-01-2014,11:37:00 AM," 676 E 141st St Mott Haven, BX"
07-01-2014,11:37:00 AM," 406 E 144th St Mott Haven, BX"
07-01-2014,11:37:00 AM," 929 Courtlandt Ave Cortlandt, BX"
07-01-2014,11:40:00 AM," 449 E 144th St Mott Haven, BX"
07-01-2014,11:41:00 AM," 620 Trinity Ave South Bronx, BX"
07-01-2014,11:43:00 AM," 500 Trinity Ave South Bronx, BX"
07-01-2014,11:47:00 AM,"  E 153rd St Morrisania, BX"
07-01-2014,11:48:00 AM, 350 E 143rd St(MINI-VAN) Bronx
07-01-2014,11:50:00 AM," 353 E 141st St Mott Haven, BX"
07-01-2014,11:54:00 AM," 735 Mace Ave Williamsbridge, BX"
07-01-2014,11:54:00 AM," 609 E 156th St South Bronx, BX"
07-01-2014,11:56:00 AM," 674 Trinity Ave South Bronx, BX"
07-01-2014,11:58:00 AM," 400 Brook Ave Mott Haven, BX"
07-01-2014,12:00:00 PM, 180 East 17 St NYC
07-01-2014,12:00:00 PM," 405 E 158th St Cortlandt, BX"
07-01-2014,12:00:00 PM," 205 Alexander Ave Mott Haven, BX"
07-01-2014,12:01:00 PM," 357 E 144th St Mott Haven, BX"
07-01-2014,12:03:00 PM," 436 E 145th St Mott Haven, BX"
07-01-2014,12:06:00 PM," 245 Willis Ave Mott Haven, BX"
07-01-2014,12:07:00 PM," 390 Jackson Ave South Bronx, BX"
07-01-2014,12:08:00 PM,"OPERA HOUSE  436 E 149th St South Bronx, BX"
07-01-2014,12:08:00 PM," 340 Morris Ave Cortlandt, BX"
07-01-2014,12:09:00 PM," 346 Powers Ave Mott Haven, BX"
07-01-2014,12:10:00 PM," 433 BROOK AVE  Mott Haven, BX"
07-01-2014,12:10:00 PM,"CREDIT CARD 674 E 136th St Mott Haven, BX"
07-01-2014,12:11:00 PM," 594 Eagle Ave South Bronx, BX"
07-01-2014,12:12:00 PM," 1327 Southern Blvd Foxhurst, BX"
07-01-2014,12:12:00 PM," 579 Beech Ter Mott Haven, BX"
07-01-2014,12:14:00 PM," 370 Cypress Ave Mott Haven, BX"
07-01-2014,12:15:00 PM," 657 E 140th St Mott Haven, BX"
07-01-2014,12:16:00 PM," 190 Brown Pl Mott Haven, BX"
07-01-2014,12:17:00 PM," 388 E 141st St Mott Haven, BX"
07-01-2014,12:21:00 PM," 331 E 132nd St Mott Haven, BX"
07-01-2014,12:22:00 PM," 442 Willis Ave South Bronx, BX"
07-01-2014,12:24:00 PM," 331 E 132nd St Mott Haven, BX"
07-01-2014,12:24:00 PM," 950 Union Ave Foxhurst, BX"
07-01-2014,12:25:00 PM," 530 E 137th St Mott Haven, BX"
07-01-2014,12:27:00 PM," 918 Leggett Ave South Bronx, BX"
07-01-2014,12:28:00 PM," 85 Bruckner Blvd Mott Haven, BX"
07-01-2014,12:30:00 PM," 340 Beekman Ave Mott Haven, BX"
07-01-2014,12:30:00 PM," 388 E 141st St Mott Haven, BX"
07-01-2014,12:30:00 PM," 400 Brook Ave Mott Haven, BX"
07-01-2014,12:31:00 PM," 770 E 161st St Morrisania, BX"
07-01-2014,12:33:00 PM," 350 E 143rd St Mott Haven, BX"
07-01-2014,12:37:00 PM,"K9 / 303 E 135th St Mott Haven, BX"
07-01-2014,12:39:00 PM," 780 Saint Anns Ave South Bronx, BX"
07-01-2014,12:40:00 PM," 342 E 148th St Cortlandt, BX"
07-01-2014,12:41:00 PM," 1330 Webster Ave Morrisania, BX"
07-01-2014,12:48:00 PM,"KMART   Bruckner Blvd Clason Point, BX"
07-01-2014,12:49:00 PM," 481 E 140th St Mott Haven, BX"
07-01-2014,12:53:00 PM," 595 Trinity Ave South Bronx, BX"
07-01-2014,12:55:00 PM," 600 Concord Ave South Bronx, BX"
07-01-2014,12:55:00 PM," 564 Jackson Ave South Bronx, BX"
07-01-2014,12:56:00 PM," 695 E 133rd St Mott Haven, BX"
07-01-2014,12:56:00 PM," 420 E 146th St South Bronx, BX"
07-01-2014,12:57:00 PM," 820 Saint Anns Ave Morrisania, BX"
07-01-2014,1:02:00 PM,"u haul 780 E 138th St Mott Haven, BX"
07-01-2014,1:04:00 PM," 1101 Manor Ave Soundview, BX"
07-01-2014,1:08:00 PM," 900 E 136th St Mott Haven, BX"
07-01-2014,1:11:00 PM," 320 E 141st St Mott Haven, BX"
07-01-2014,1:11:00 PM," 1260 Webster Ave Morrisania, BX"
07-01-2014,1:11:00 PM," 27 Bruckner Blvd Mott Haven, BX"
07-01-2014,1:12:00 PM," 1171 Forest Ave Morrisania, BX"
07-01-2014,1:15:00 PM," 660 E 161st St Morrisania, BX"
07-01-2014,1:15:00 PM," 675 Morris Ave Cortlandt, BX"
07-01-2014,1:18:00 PM," 380 E 143rd St Mott Haven, BX"
07-01-2014,1:19:00 PM," 364 Saint Anns Ave Mott Haven, BX"
07-01-2014,1:22:00 PM," 522 E 149th St South Bronx, BX"
07-01-2014,1:22:00 PM," 901 Fox St Foxhurst, BX"
07-01-2014,1:23:00 PM," 325 Beekman Ave Mott Haven, BX"
07-01-2014,1:24:00 PM," 720 Westchester Ave South Bronx, BX"
07-01-2014,1:24:00 PM," 315 E 143rd St Cortlandt, BX"
07-01-2014,1:25:00 PM," 165 Saint Anns Ave Mott Haven, BX"
07-01-2014,1:28:00 PM," 506 Jackson Ave South Bronx, BX"
07-01-2014,1:29:00 PM," 522 E 149th St South Bronx, BX"
07-01-2014,1:31:00 PM," 105 Willis Ave Mott Haven, BX"
07-01-2014,1:32:00 PM," 644 Rosedale Ave Clason Point, BX"
07-01-2014,1:34:00 PM," 436 E 149th St South Bronx, BX"
07-01-2014,1:36:00 PM," 451 E 145th St Mott Haven, BX"
07-01-2014,1:36:00 PM," 593 Oak Ter Mott Haven, BX"
07-01-2014,1:37:00 PM," 982 Leggett Ave South Bronx, BX"
07-01-2014,1:38:00 PM," 840 Eagle Ave Morrisania, BX"
07-01-2014,1:39:00 PM," 454 E 144th St Mott Haven, BX"
07-01-2014,1:39:00 PM," 293 E 163rd St Cortlandt, BX"
07-01-2014,1:42:00 PM," 592 Oak Ter Mott Haven, BX"
07-01-2014,1:44:00 PM," 545 E 146th St South Bronx, BX"
07-01-2014,1:44:00 PM," 699 Eagle Ave South Bronx, BX"
07-01-2014,1:45:00 PM," 425 E 147th St South Bronx, BX"
07-01-2014,1:47:00 PM," 332 Jackson Ave Mott Haven, BX"
07-01-2014,1:48:00 PM," 660 E 161st St Morrisania, BX"
07-01-2014,1:50:00 PM," 759 Eagle Ave Morrisania, BX"
07-01-2014,1:50:00 PM," 445 E 146th St South Bronx, BX"
07-01-2014,1:51:00 PM," 854 Intervale Ave Foxhurst, BX"
07-01-2014,1:51:00 PM," 450 E 140th St Mott Haven, BX"
07-01-2014,1:53:00 PM," 441 E 140th St Mott Haven, BX"
07-01-2014,1:56:00 PM," 593 Oak Ter Mott Haven, BX"
07-01-2014,1:58:00 PM," 550 Cauldwell Ave South Bronx, BX"
07-01-2014,2:00:00 PM," 780 Saint Anns Ave South Bronx, BX"
07-01-2014,2:02:00 PM," 2 E 181st St Morris Heights, BX"
07-01-2014,2:03:00 PM," 627 E 141st St Mott Haven, BX"
07-01-2014,2:05:00 PM," 522 E 149th St South Bronx, BX"
07-01-2014,2:06:00 PM," 518 Willis Ave South Bronx, BX"
07-01-2014,2:07:00 PM," 370 Cypress Ave Mott Haven, BX"
07-01-2014,2:08:00 PM," 810 E 152nd St South Bronx, BX"
07-01-2014,2:09:00 PM," 600 E 138th St Mott Haven, BX"
07-01-2014,2:12:00 PM,"  Castle Hill Ave Parkchester, BX"
07-01-2014,2:16:00 PM," 360 E 161st St Cortlandt, BX"
07-01-2014,2:18:00 PM," 331 E 132nd St Mott Haven, BX"
07-01-2014,2:18:00 PM," 614 E 140th St Mott Haven, BX"
07-01-2014,2:19:00 PM," 3097 3rd Ave Cortlandt, BX"
07-01-2014,2:19:00 PM," 708 Saint Marys St Mott Haven, BX"
07-01-2014,2:20:00 PM," 281 E 143rd St Cortlandt, BX"
07-01-2014,2:22:00 PM," 593 Oak Ter Mott Haven, BX"
07-01-2014,2:23:00 PM," 3110 3rd Ave Cortlandt, BX"
07-01-2014,2:26:00 PM," 998 E 167th St Foxhurst, BX"
07-01-2014,2:26:00 PM," 271 E 143rd St Cortlandt, BX"
07-01-2014,2:27:00 PM," 500 Trinity Ave South Bronx, BX"
07-01-2014,2:28:00 PM," 833 Elton Ave Cortlandt, BX"
07-01-2014,2:29:00 PM," 731 E 161st St Morrisania, BX"
07-01-2014,2:30:00 PM," 388 E 141st St Mott Haven, BX"
07-01-2014,2:30:00 PM," 2275 Randall Ave Clason Point, BX"
07-01-2014,2:33:00 PM," 647 Cauldwell Ave South Bronx, BX"
07-01-2014,2:34:00 PM," 845 E 149th St South Bronx, BX"
07-01-2014,2:34:00 PM," 3000 Park Ave Cortlandt, BX"
07-01-2014,2:34:00 PM," 452 E 148th St South Bronx, BX"
07-01-2014,2:35:00 PM," 834 Beck St Foxhurst, BX"
07-01-2014,2:38:00 PM," 299 E 158th St Cortlandt, BX"
07-01-2014,2:39:00 PM," 4069 Grace Ave Wakefield, BX"
07-01-2014,2:40:00 PM," 628 E 141st St Mott Haven, BX"
07-01-2014,2:41:00 PM," 3097 3rd Ave Cortlandt, BX"
07-01-2014,2:43:00 PM,  W 157 St NYC
07-01-2014,2:43:00 PM," 500 E 132nd St Mott Haven, BX"
07-01-2014,2:44:00 PM," 881 E 162nd St Foxhurst, BX"
07-01-2014,2:47:00 PM," 304 E 156th St Cortlandt, BX"
07-01-2014,2:48:00 PM," 644 Wales Ave South Bronx, BX"
07-01-2014,2:48:00 PM," 765 E 165th St Morrisania, BX"
07-01-2014,2:50:00 PM," 815 E 135th St Mott Haven, BX"
07-01-2014,2:54:00 PM, 575 140 NYC
07-01-2014,2:57:00 PM," 504 Brook Ave South Bronx, BX"
07-01-2014,2:59:00 PM," 701 Eagle Ave South Bronx, BX"
07-01-2014,2:59:00 PM, 44 Gramercy Park N NYC
07-01-2014,3:00:00 PM, 44 Gramercy Park N NYC
07-01-2014,3:00:00 PM," 3525 Hull Ave Williamsbridge, BX"
07-01-2014,3:02:00 PM," 767 E 133rd St Mott Haven, BX"
07-01-2014,3:04:00 PM,"mini van 835 E 156th St South Bronx, BX"
07-01-2014,3:06:00 PM," 537 Tinton Ave South Bronx, BX"
07-01-2014,3:06:00 PM," 780 E 138th St Mott Haven, BX"
07-01-2014,3:07:00 PM," 315 E 143rd St Cortlandt, BX"
07-01-2014,3:07:00 PM," 3462 3rd Ave Morrisania, BX"
07-01-2014,3:09:00 PM," 340 Beekman Ave Mott Haven, BX"
07-01-2014,3:12:00 PM,"ps 31 250 E 156th St Cortlandt, BX"
07-01-2014,3:13:00 PM," 315 E 143rd St Cortlandt, BX"
07-01-2014,3:15:00 PM," 370 E 153rd St South Bronx, BX"
07-01-2014,3:17:00 PM," 1526 Vyse Ave Westfarms, BX"
07-01-2014,3:17:00 PM," 303 E 135th St Mott Haven, BX"
07-01-2014,3:19:00 PM," 315 E 143rd St Cortlandt, BX"
07-01-2014,3:19:00 PM," 662 E 141st St Mott Haven, BX"
07-01-2014,3:19:00 PM," 529 Courtlandt Ave Cortlandt, BX"
07-01-2014,3:21:00 PM," 800 Saint Anns Ave Morrisania, BX"
07-01-2014,3:24:00 PM,"mini van 144 Brook Ave Mott Haven, BX"
07-01-2014,3:26:00 PM," 175 Alexander Ave Mott Haven, BX"
07-01-2014,3:27:00 PM," 271 Morris Ave Cortlandt, BX"
07-01-2014,3:28:00 PM," 592 E 141st St Mott Haven, BX"
07-01-2014,3:28:00 PM," 694 E 141st St Mott Haven, BX"
07-01-2014,3:29:00 PM," 478 E 134th St Mott Haven, BX"
07-01-2014,3:29:00 PM," 14 Bruckner Blvd Mott Haven, BX"
07-01-2014,3:31:00 PM," 300 E 143rd St Cortlandt, BX"
07-01-2014,3:32:00 PM," 328 Beekman Ave Mott Haven, BX"
07-01-2014,3:33:00 PM," 526 E 147th St South Bronx, BX"
07-01-2014,3:34:00 PM," 191 Willow Ave Mott Haven, BX"
07-01-2014,3:34:00 PM," 321 E 153rd St Cortlandt, BX"
07-01-2014,3:34:00 PM," 512 E 145th St Mott Haven, BX"
07-01-2014,3:36:00 PM," 400 Brook Ave Mott Haven, BX"
07-01-2014,3:37:00 PM," 180 Brook Ave Mott Haven, BX"
07-01-2014,3:38:00 PM," 749 E Tremont Ave Tremont, BX"
07-01-2014,3:40:00 PM," 190 Willow Ave Mott Haven, BX"
07-01-2014,3:43:00 PM,"mini van 400 Brook Ave Mott Haven, BX"
07-01-2014,3:46:00 PM," 545 Jackson Ave South Bronx, BX"
07-01-2014,3:47:00 PM," 511 E 146th St South Bronx, BX"
07-01-2014,3:48:00 PM," 173 Brook Ave Mott Haven, BX"
07-01-2014,3:48:00 PM," 510 E 156th St South Bronx, BX"
07-01-2014,3:51:00 PM," 576 Saint Marys St Mott Haven, BX"
07-01-2014,3:52:00 PM," 530 E 159th St Cortlandt, BX"
07-01-2014,3:53:00 PM," 319 Cypress Ave Mott Haven, BX"
07-01-2014,3:54:00 PM,"OPERA HOUSE  436 E 149th St South Bronx, BX"
07-01-2014,3:54:00 PM," 175 Alexander Ave Mott Haven, BX"
07-01-2014,3:57:00 PM," 445 E 146th St South Bronx, BX"
07-01-2014,3:58:00 PM," 510 E 156th St South Bronx, BX"
07-01-2014,3:58:00 PM,"CARIDAD 690 E 138th St Mott Haven, BX"
07-01-2014,3:59:00 PM,Base 522 E 149th St Bronx
07-01-2014,4:00:00 PM," 525 Jackson Ave South Bronx, BX"
07-01-2014,4:00:00 PM," 576 Saint Marys St Mott Haven, BX"
07-01-2014,4:00:00 PM," 675 E 140th St Mott Haven, BX"
07-01-2014,4:00:00 PM," 2545 University Ave Jerome, BX"
07-01-2014,4:03:00 PM," 676 E 141st St Mott Haven, BX"
07-01-2014,4:04:00 PM,"mini van 608 Union Ave South Bronx, BX"
07-01-2014,4:05:00 PM," 445 E 140th St Mott Haven, BX"
07-01-2014,4:08:00 PM," 870 Longwood Ave Foxhurst, BX"
07-01-2014,4:11:00 PM, 44 Gramercy Park N NYC
07-01-2014,4:12:00 PM," 489 E 142nd St Mott Haven, BX"
07-01-2014,4:13:00 PM," 666 E 141st St Mott Haven, BX"
07-01-2014,4:15:00 PM," 500 Trinity Ave South Bronx, BX"
07-01-2014,4:15:00 PM," 828 Jackson Ave Morrisania, BX"
07-01-2014,4:15:00 PM," 684 Courtlandt Ave Cortlandt, BX"
07-01-2014,4:18:00 PM," 169 Cypress Ave Mott Haven, BX"
07-01-2014,4:21:00 PM," 466 Concord Ave South Bronx, BX"
07-01-2014,4:24:00 PM," 740 Saint Anns Ave South Bronx, BX"
07-01-2014,4:24:00 PM," 436 E 149th St South Bronx, BX"
07-01-2014,4:25:00 PM," 644 Wales Ave South Bronx, BX"
07-01-2014,4:27:00 PM," 370 Morris Ave Cortlandt, BX"
07-01-2014,4:28:00 PM," 169 Cypress Ave Mott Haven, BX"
07-01-2014,4:30:00 PM," 80 Bruckner Blvd Mott Haven, BX"
07-01-2014,4:30:00 PM," 1200 Seneca Ave Hunts Point, BX"
07-01-2014,4:31:00 PM," 763 Fox St South Bronx, BX"
07-01-2014,4:34:00 PM, 44 Gramercy Park N NYC
07-01-2014,4:34:00 PM," 731 E 161st St Morrisania, BX"
07-01-2014,4:34:00 PM," 511 E 146th St South Bronx, BX"
07-01-2014,4:36:00 PM," 740 E 141st St Mott Haven, BX"
07-01-2014,4:37:00 PM," 300 E 143rd St Cortlandt, BX"
07-01-2014,4:38:00 PM," 350 Saint Anns Ave Mott Haven, BX"
07-01-2014,4:40:00 PM," 711 E 140th St Mott Haven, BX"
07-01-2014,4:40:00 PM," 2715 3rd Ave Cortlandt, BX"
07-01-2014,4:43:00 PM," 490 E 143rd St Mott Haven, BX"
07-01-2014,4:44:00 PM," 775 Eagle Ave Morrisania, BX"
07-01-2014,4:46:00 PM," 148 Bruckner Blvd Mott Haven, BX"
07-01-2014,4:47:00 PM," 170 Brown Pl Mott Haven, BX"
07-01-2014,4:50:00 PM,"OPERA HOUSE  436 E 149th St South Bronx, BX"
07-01-2014,4:53:00 PM," 685 E 140th St Mott Haven, BX"
07-01-2014,4:55:00 PM," 731 E 161st St Morrisania, BX"
07-01-2014,4:57:00 PM," 609 E 156th St South Bronx, BX"
07-01-2014,4:57:00 PM," 1051 Boston Rd Morrisania, BX"
07-01-2014,4:59:00 PM,HOSTOS 560 Exterior St Bronx
07-01-2014,4:59:00 PM," 370 Morris Ave Cortlandt, BX"
07-01-2014,4:59:00 PM," 633 Eagle Ave South Bronx, BX"
07-01-2014,5:00:00 PM,"grandconcorse  E 169th St Morrisania, BX"
07-01-2014,5:01:00 PM," 370 Saint Anns Ave Mott Haven, BX"
07-01-2014,5:04:00 PM," 804 E 138th St Mott Haven, BX"
07-01-2014,5:05:00 PM," 215 Alexander Ave Mott Haven, BX"
07-01-2014,5:05:00 PM," 105 Willis Ave Mott Haven, BX"
07-01-2014,5:07:00 PM,"manhattan beer 955 E 149th St South Bronx, BX"
07-01-2014,5:08:00 PM," 342 E 146th St Cortlandt, BX"
07-01-2014,5:11:00 PM," 881 E 134th St Mott Haven, BX"
07-01-2014,5:11:00 PM," 431 E 165th St Morrisania, BX"
07-01-2014,5:13:00 PM," 791 E 144th St Mott Haven, BX"
07-01-2014,5:14:00 PM,"food fest  500 E 132nd St Mott Haven, BX"
07-01-2014,5:15:00 PM,"manhattan beer 955 E 149th St South Bronx, BX"
07-01-2014,5:15:00 PM," 804 E 138th St Mott Haven, BX"
07-01-2014,5:16:00 PM," 721 Tinton Ave South Bronx, BX"
07-01-2014,5:21:00 PM," 271 E 143rd St Cortlandt, BX"
07-01-2014,5:21:00 PM," 834 E 147th St South Bronx, BX"
07-01-2014,5:22:00 PM," 353 Cypress Ave Mott Haven, BX"
07-01-2014,5:24:00 PM," 791 E 144th St Mott Haven, BX"
07-01-2014,5:29:00 PM," 2146 Bruckner Blvd Soundview, BX"
07-01-2014,5:29:00 PM,"OPERA HOUSE  436 E 149th St South Bronx, BX"
07-01-2014,5:30:00 PM," 770 E 161st St Morrisania, BX"
07-01-2014,5:32:00 PM," 844 E 155th St South Bronx, BX"
07-01-2014,5:34:00 PM," 462 E 144th St Mott Haven, BX"
07-01-2014,5:34:00 PM," 872 Rosedale Ave Clason Point, BX"
07-01-2014,5:35:00 PM," 940 Simpson St Foxhurst, BX"
07-01-2014,5:36:00 PM," 80 Bruckner Blvd Mott Haven, BX"
07-01-2014,5:38:00 PM,"OPERA HOUSE  436 E 149th St South Bronx, BX"
07-01-2014,5:38:00 PM," 555 Cauldwell Ave South Bronx, BX"
07-01-2014,5:39:00 PM," 175 Alexander Ave Mott Haven, BX"
07-01-2014,5:42:00 PM," 834 Eagle Ave Morrisania, BX"
07-01-2014,5:43:00 PM," 521 E 145th St Mott Haven, BX"
07-01-2014,5:46:00 PM," 350 Saint Anns Ave Mott Haven, BX"
07-01-2014,5:46:00 PM," 682 Eagle Ave South Bronx, BX"
07-01-2014,5:49:00 PM," 281 E 143rd St Cortlandt, BX"
07-01-2014,5:51:00 PM," 2146 Bruckner Blvd Soundview, BX"
07-01-2014,5:52:00 PM," 2774 3rd Ave South Bronx, BX"
07-01-2014,5:55:00 PM," 3952 3rd Ave Tremont, BX"
07-01-2014,5:56:00 PM," 370 E 149th St South Bronx, BX"
07-01-2014,5:56:00 PM," 381 Canal Pl Cortlandt, BX"
07-01-2014,5:56:00 PM," 759 Eagle Ave Morrisania, BX"
07-01-2014,5:57:00 PM," 450 E 140th St Mott Haven, BX"
07-01-2014,5:58:00 PM," 545 E 142nd St Mott Haven, BX"
07-01-2014,5:58:00 PM," 547 E 146th St South Bronx, BX"
07-01-2014,5:59:00 PM,"broriqua collage 890 Washington Ave Morrisania, BX"
07-01-2014,5:59:00 PM," 346 Powers Ave Mott Haven, BX"
07-01-2014,6:01:00 PM," 1029 Wheeler Ave Soundview, BX"
07-01-2014,6:03:00 PM," 2000 E Gun Hill Rd Baychester, BX"
07-01-2014,6:04:00 PM," 1074 Kelly St Foxhurst, BX"
07-01-2014,6:06:00 PM," 381 Canal Pl Cortlandt, BX"
07-01-2014,6:08:00 PM," 346 Powers Ave Mott Haven, BX"
07-01-2014,6:18:00 PM," 456 E 145th St Mott Haven, BX"
07-01-2014,6:22:00 PM," 311 E 140th St Mott Haven, BX"
07-01-2014,6:23:00 PM," 2440 Tiebout Ave Fordham, BX"
07-01-2014,6:24:00 PM," 700 E 156th St South Bronx, BX"
07-01-2014,6:30:00 PM," 456 E 145th St Mott Haven, BX"
07-01-2014,6:30:00 PM," 820 E 140th St Mott Haven, BX"
07-01-2014,6:33:00 PM," 332 Saint Anns Ave Mott Haven, BX"
07-01-2014,6:37:00 PM," 610 Melrose Ave South Bronx, BX"
07-01-2014,6:38:00 PM,"#71! 153 E 165th St High Bridge, BX"
07-01-2014,6:40:00 PM," 285 E 199th St Fordham, BX"
07-01-2014,6:40:00 PM," 332 Saint Anns Ave Mott Haven, BX"
07-01-2014,6:43:00 PM," 324 Powers Ave Mott Haven, BX"
07-01-2014,6:43:00 PM," 593 Oak Ter Mott Haven, BX"
07-01-2014,6:45:00 PM," 278 Saint Anns Ave Mott Haven, BX"
07-01-2014,6:45:00 PM,"dos carros 27 Bruckner Blvd Mott Haven, BX"
07-01-2014,6:45:00 PM,"dos carros 27 Bruckner Blvd Mott Haven, BX"
07-01-2014,6:49:00 PM," 305 E 135th St Mott Haven, BX"
07-01-2014,6:50:00 PM," 546 E 145th St Mott Haven, BX"
07-01-2014,6:53:00 PM," 763 Fox St South Bronx, BX"
07-01-2014,6:53:00 PM,"por saint anns 515 E 143rd St Mott Haven, BX"
07-01-2014,6:55:00 PM," 1480 Washington Ave Morrisania, BX"
07-01-2014,6:56:00 PM," 383 E 141st St Mott Haven, BX"
07-01-2014,6:57:00 PM," 353 E 141st St Mott Haven, BX"
07-01-2014,6:58:00 PM," 345 Brook Ave Mott Haven, BX"
07-01-2014,6:59:00 PM," 600 E 137th St Mott Haven, BX"
07-01-2014,7:02:00 PM," 511 E 146th St South Bronx, BX"
07-01-2014,7:05:00 PM," 205 Brook Ave Mott Haven, BX"
07-01-2014,7:07:00 PM," 738 E 182nd St Tremont, BX"
07-01-2014,7:08:00 PM,"credit card 529 Courtlandt Ave Cortlandt, BX"
07-01-2014,7:09:00 PM," 700 E 140th St Mott Haven, BX"
07-01-2014,7:09:00 PM," 949 Ogden Ave High Bridge, BX"
07-01-2014,7:10:00 PM," 380 E 143rd St Mott Haven, BX"
07-01-2014,7:10:00 PM," 526 E 148th St South Bronx, BX"
07-01-2014,7:10:00 PM," 2715 3rd Ave Cortlandt, BX"
07-01-2014,7:15:00 PM," 655 E 132nd St Mott Haven, BX"
07-01-2014,7:17:00 PM,#1/ mini van 575 E 140th St Bronx
07-01-2014,7:17:00 PM," 815 E 152nd St South Bronx, BX"
07-01-2014,7:18:00 PM,"u haul 780 E 138th St Mott Haven, BX"
07-01-2014,7:18:00 PM," 148 Bruckner Blvd Mott Haven, BX"
07-01-2014,7:20:00 PM," 540 Concord Ave South Bronx, BX"
07-01-2014,7:23:00 PM," 785 Courtlandt Ave Cortlandt, BX"
07-01-2014,7:31:00 PM," 2540 Barker Ave Williamsbridge, BX"
07-01-2014,7:33:00 PM," 648 Concord Ave South Bronx, BX"
07-01-2014,7:34:00 PM," 300 Morris Ave Cortlandt, BX"
07-01-2014,7:34:00 PM," 967 Kelly St Foxhurst, BX"
07-01-2014,7:34:00 PM," 597 E 139th St Mott Haven, BX"
07-01-2014,7:34:00 PM,"credit card 535 E 142nd St Mott Haven, BX"
07-01-2014,7:35:00 PM,cardinal spellman highschool 1 Cardinal Spellman Pl Bronx
07-01-2014,7:45:00 PM," 442 E 148th St South Bronx, BX"
07-01-2014,7:45:00 PM," 605 E 138th St Mott Haven, BX"
07-01-2014,7:46:00 PM," 545 E 145th St Mott Haven, BX"
07-01-2014,7:46:00 PM," 411 E 136th St Mott Haven, BX"
07-01-2014,7:50:00 PM," 471 E 140th St Mott Haven, BX"
07-01-2014,7:51:00 PM," 370 Cypress Ave Mott Haven, BX"
07-01-2014,7:51:00 PM," 489 E 142nd St Mott Haven, BX"
07-01-2014,7:54:00 PM," 587 E 139th St Mott Haven, BX"
07-01-2014,7:54:00 PM," 666 Courtlandt Ave Cortlandt, BX"
07-01-2014,7:54:00 PM," 27 Bruckner Blvd Mott Haven, BX"
07-01-2014,7:57:00 PM," 545 E 145th St Mott Haven, BX"
07-01-2014,7:58:00 PM," 756 Saint Anns Ave South Bronx, BX"
07-01-2014,7:58:00 PM," 281 E 143rd St Cortlandt, BX"
07-01-2014,8:00:00 PM," 324 Powers Ave Mott Haven, BX"
07-01-2014,8:01:00 PM," 169 Cypress Ave Mott Haven, BX"
07-01-2014,8:02:00 PM," 721 Tinton Ave South Bronx, BX"
07-01-2014,8:02:00 PM,"manhattan beer 955 E 149th St South Bronx, BX"
07-01-2014,8:06:00 PM," 254 Saint Anns Ave Mott Haven, BX"
07-01-2014,8:07:00 PM," 920 E 132nd St Mott Haven, BX"
07-01-2014,8:11:00 PM," 645 Westchester Ave South Bronx, BX"
07-01-2014,8:11:00 PM," 922 E 169th St Foxhurst, BX"
07-01-2014,8:11:00 PM," 671 Kelly St South Bronx, BX"
07-01-2014,8:11:00 PM," 327 Beekman Ave Mott Haven, BX"
07-01-2014,8:12:00 PM," 370 Brook Ave Mott Haven, BX"
07-01-2014,8:13:00 PM," 353 E 141st St Mott Haven, BX"
07-01-2014,8:13:00 PM," 670 E 132nd St Mott Haven, BX"
07-01-2014,8:18:00 PM," 830 Eagle Ave Morrisania, BX"
07-01-2014,8:18:00 PM," 328 E 145th St Cortlandt, BX"
07-01-2014,8:19:00 PM," 660 E 166th St Morrisania, BX"
07-01-2014,8:22:00 PM," 515 E 145th St Mott Haven, BX"
07-01-2014,8:22:00 PM," 200 E 135th St Cortlandt, BX"
07-01-2014,8:25:00 PM," 670 E 132nd St Mott Haven, BX"
07-01-2014,8:25:00 PM," 315 E 148th St Cortlandt, BX"
07-01-2014,8:27:00 PM," 750 E 134th St Mott Haven, BX"
07-01-2014,8:29:00 PM," 1171 Fulton Ave Morrisania, BX"
07-01-2014,8:32:00 PM," 660 E 166th St Morrisania, BX"
07-01-2014,8:32:00 PM," 1849 Holland Ave Parkchester, BX"
07-01-2014,8:32:00 PM," 454 E 160th St Cortlandt, BX"
07-01-2014,8:32:00 PM," 175 Alexander Ave Mott Haven, BX"
07-01-2014,8:33:00 PM," 520 E 144th St Mott Haven, BX"
07-01-2014,8:34:00 PM," 620 Trinity Ave South Bronx, BX"
07-01-2014,8:35:00 PM," 512 E 145th St Mott Haven, BX"
07-01-2014,8:36:00 PM," 300 Canal Pl Cortlandt, BX"
07-01-2014,8:37:00 PM," 829 Elton Ave Cortlandt, BX"
07-01-2014,8:37:00 PM," 600 E 137th St Mott Haven, BX"
07-01-2014,8:38:00 PM," 703 E 137th St Mott Haven, BX"
07-01-2014,8:41:00 PM," 200 E 135th St Cortlandt, BX"
07-01-2014,8:44:00 PM," 666 Courtlandt Ave Cortlandt, BX"
07-01-2014,8:45:00 PM," 511 E 146th St South Bronx, BX"
07-01-2014,8:46:00 PM," 445 E 145th St Mott Haven, BX"
07-01-2014,8:47:00 PM," 535 E 142nd St Mott Haven, BX"
07-01-2014,8:48:00 PM," 681 Courtlandt Ave Cortlandt, BX"
07-01-2014,8:50:00 PM," 418 E 140th St Mott Haven, BX"
07-01-2014,8:54:00 PM," 283 Cypress Ave Mott Haven, BX"
